budget;genres;imdb_id;original_title;overview;popularity;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;vote_average;vote_count
12000000.0;Action;tt1591479;Act of Valor;When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.;12.159818;2.0;1.0;2012-02-24;81272766.0;110.0;2.0;6.3;
65000000.0;Action;tt1596350;This Means War;Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.;12.366641;3.0;1.0;2012-02-14;156974557.0;103.0;1.0;5.9;1411.0
260000000.0;Action;tt0401729;John Carter;John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.;14.670353;1.0;1.0;2012-03-07;284139100.0;132.0;1.0;6.1;2170.0
4798235.0;Horror;tt1687901;The Awakening;1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.;9.336568;5.0;1.0;2011-08-17;209696.0;107.0;2.0;6.3;470.0
10000000.0;Drama;tt1535970;The Ledge;A thriller in which a battle of philosophies between a fundamentalist Christian and an atheist escalates into a lethal battle of wills.;4.883085;5.0;2.0;2011-05-06;610986.0;101.0;1.0;5.9;103.0
42000000.0;Action;tt1232829;;In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.;11.250764;5.0;1.0;2012-03-12;201585328.0;109.0;1.0;6.7;4151.0
10000000.0;Drama;tt1588334;Jeff, Who Lives at Home;Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.;5.872794;1.0;1.0;2011-09-13;4417580.0;83.0;1.0;6.1;220.0
20000000.0;Action;tt1592525;Lockout;Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.;8.772263;3.0;1.0;2012-04-12;32204030.0;95.0;;5.8;722.0
4000000.0;Adventure;tt1422136;A Lonely Place to Die;A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.;6.780752;3.0;1.0;2011-04-09;25345000.0;99.0;2.0;6.2;160.0
12000000.0;Science Fiction;tt1477109;Space Battleship Yamato;In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.;5.23198;13.0;1.0;2010-12-01;11212294.0;131.0;1.0;6.3;59.0
5000000.0;Drama;tt1441952;Salmon Fishing in the Yemen;A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.;6.753328;7.0;1.0;2011-09-10;34564651.0;107.0;1.0;6.3;325.0
150000000.0;Adventure;tt1646987;Wrath of the Titans;A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.;7.739904;5.0;2.0;2012-03-27;301000000.0;99.0;1.0;5.5;1459.0
7500000.0;Action;tt1034314;Iron Sky;In the last moments of World War II, a secret Nazi space program evaded destruction by fleeing to the Dark Side of the Moon. During 70 years of utter secrecy, the Nazis construct a gigantic space fortress with a massive armada of flying saucers.;19.561767;3.0;3.0;2012-03-10;8135031.0;93.0;2.0;5.6;563.0
50000000.0;Comedy;tt1605630;American Reunion;The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend.;8.10609;1.0;1.0;2012-04-04;234989584.0;113.0;1.0;6.1;1641.0
1100000.0;Action;tt1899353;Serbuan maut;Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.;10.528833;3.0;3.0;2011-09-08;4105187.0;101.0;1.0;7.3;1076.0
30000000.0;Horror;tt1259521;The Cabin in the Woods;Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.;14.811958;2.0;1.0;2012-04-12;66486080.0;95.0;2.0;6.6;2314.0
930000.0;Comedy;tt1726589;L!fe Happens;A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.;10.114319;2.0;2.0;2011-06-18;30905.0;100.0;1.0;5.3;66.0
2000000.0;Horror;tt1767382;Silent House;Sarah returns with her father and uncle to fix up the family's longtime summerhouse after it was violated by squatters in the off-season. As they work in the dark, Sarah begins to hear sounds from within the walls of the boarded-up building. Although she barely remembers the place, Sarah senses the past may still haunt the home.;10.239941;2.0;2.0;2011-01-21;13101672.0;85.0;1.0;5.2;125.0
30000000.0;Comedy;tt0383010;The Three Stooges;While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.;13.371056;1.0;1.0;2012-04-13;54819301.0;92.0;1.0;4.9;143.0
26000000.0;Crime;tt1486192;The Raven;A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.;7.254242;1.0;4.0;2012-03-09;29657751.0;111.0;1.0;6.1;432.0
85000000.0;Adventure;tt1667353;Mirror Mirror;After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...;14.170183;6.0;1.0;2012-03-15;183018522.0;106.0;1.0;5.5;1148.0
209000000.0;Thriller;tt1440129;Battleship;When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.;13.106966;4.0;1.0;2012-04-11;303025485.0;131.0;2.0;5.5;2141.0
10000000.0;Drama;tt1412386;The Best Exotic Marigold Hotel;British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.;9.23046;2.0;3.0;2011-11-28;136836156.0;124.0;2.0;6.9;468.0
30000000.0;Comedy;tt1195478;The Five-Year Engagement;Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.;12.84554;5.0;1.0;2012-04-27;53909751.0;124.0;1.0;5.7;466.0
12000000.0;Comedy;tt1621045;Think Like a Man;The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.;5.264551;1.0;1.0;2012-04-16;96070507.0;122.0;1.0;6.9;287.0
25000000.0;Drama;tt1327194;The Lucky One;U.S. Marine Sergeant Logan Thibault returns from his third tour of duty in Iraq, with the one thing he credits with keeping him alive-a photograph he found of a woman he doesn't even know. Learning her name is Beth and where she lives, he shows up at her door, and ends up taking a job at her family-run local kennel. Despite her initial mistrust and the complications in her life, a romance develops between them, giving Logan hope that Beth could be much more than his good luck charm.;7.740762;4.0;1.0;2012-04-19;99357138.0;101.0;1.0;6.8;981.0
6400000.0;Drama;tt1094241;Bride Flight;The story of the women on the KLM flight that won the 1953 Air Race from London to Christchurch, New Zealand.;2.065753;1.0;2.0;2008-10-15;2556911.0;130.0;2.0;6.9;10.0
30000000.0;Action;tt1656190;Safe;After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.;8.234382;5.0;1.0;2012-04-16;40346186.0;94.0;3.0;6.3;808.0
6600000.0;Comedy;tt1640484;Jumping the Broom;Two very different families converge on Martha's Vineyard one weekend for a wedding.;2.664211;5.0;1.0;2011-05-06;37710610.0;112.0;1.0;6.0;57.0
150000000.0;Comedy;tt1077368;Dark Shadows;Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.;10.665859;7.0;2.0;2012-05-08;245527149.0;113.0;1.0;5.7;2383.0
